# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
167.483 2024.83 33.3688 65.9568 70.9026 2.40354 -3.57067 0.926662 16.875 16.875 13.125 15.6963 1.28571
167.539 2021.76 33.522 65.7548 70.9398 2.50896 -3.60731 0.958278 15.9375 15.9375 13.125 15.6884 1.21429
167.596 2027.2 33.6523 65.5579 70.9728 2.60331 -3.64023 0.952547 15.9375 15.9375 13.125 15.7024 1.21429
167.652 2035.92 33.7912 65.3688 71.0106 2.68947 -3.65149 0.937109 15.9375 16.875 13.125 15.7249 1.28571
167.708 2028.31 33.933 65.1473 71.0601 2.78793 -3.68476 0.977861 15.9375 16.875 13.125 15.7053 1.28571
167.764 2025.31 34.0829 64.9338 71.0997 2.88933 -3.71472 1.01331 15.9375 16.875 12.1875 15.6975 1.38462
167.82 2028.07 34.2591 64.7363 71.1383 2.97601 -3.74675 1.02047 16.875 15.9375 12.1875 15.7046 1.38462
167.876 2024.5 34.4255 64.5287 71.1617 3.07693 -3.76802 1.07185 16.875 16.875 12.1875 15.6954 1.38462
167.933 2028.25 34.5876 64.2893 71.2006 3.16661 -3.81097 1.05472 15.9375 16.875 12.1875 15.7051 1.38462
167.989 2029.43 34.7753 64.0843 71.2453 3.23884 -3.82971 1.05458 15.9375 16.875 12.1875 15.7082 1.38462
168.045 2031.68 34.9487 63.8732 71.2873 3.29411 -3.85311 1.0513 15.9375 15.9375 12.1875 15.714 1.30769
168.101 2029.55 35.1266 63.6669 71.3308 3.36323 -3.90092 1.06788 16.875 15.9375 12.1875 15.7085 1.38462
168.157 2021.01 35.3121 63.4346 71.3694 3.42798 -3.92913 1.08153 16.875 16.875 12.1875 15.6864 1.38462
168.213 2029.62 35.5249 63.2216 71.401 3.48034 -3.94357 1.02812 15.9375 16.875 12.1875 15.7086 1.38462
168.27 2027.2 35.705 62.9974 71.4382 3.5066 -3.96714 1.01972 15.9375 15.9375 13.125 15.7024 1.21429
168.326 2030.95 35.8906 62.777 71.4818 3.53701 -4.01337 0.968495 15.9375 15.9375 13.125 15.7121 1.21429
168.382 2023.07 36.0878 62.5503 71.5106 3.55353 -4.04417 0.951498 16.875 16.875 13.125 15.6917 1.28571
168.438 2024.48 36.3078 62.3218 71.542 3.5572 -4.0822 0.888627 16.875 16.875 13.125 15.6954 1.28571
168.494 2030.76 36.5034 62.0867 71.5893 3.56775 -4.08987 0.791215 15.9375 15.9375 13.125 15.7116 1.21429
168.551 2032.8 36.6784 61.8714 71.623 3.56191 -4.10796 0.71524 15.9375 15.9375 13.125 15.7169 1.21429
168.607 2027.45 36.8909 61.6377 71.6288 3.55275 -4.13789 0.661236 16.875 16.875 13.125 15.703 1.28571
168.663 2025.31 37.0729 61.4071 71.6523 3.54098 -4.15622 0.580619 16.875 16.875 13.125 15.6975 1.28571
168.719 2028.72 37.3072 61.1566 71.6658 3.52179 -4.1895 0.503997 16.875 15.9375 13.125 15.7063 1.28571
168.775 2025.31 37.4782 60.9493 71.6852 3.48403 -4.21026 0.456133 16.875 15.9375 13.125 15.6975 1.28571
168.831 2026.3 37.6712 60.6944 71.6843 3.40931 -4.22907 0.374366 16.875 16.875 13.125 15.7001 1.28571
168.888 2031.73 37.8484 60.4704 71.6831 3.34684 -4.24424 0.281547 16.875 16.875 13.125 15.7141 1.28571
168.944 2023.49 38.0516 60.2158 71.679 3.27806 -4.2558 0.264665 16.875 15.9375 12.1875 15.6928 1.38462
169 2031.14 38.2392 59.9922 71.6892 3.20401 -4.26505 0.192081 16.875 16.875 12.1875 15.7126 1.38462
169.056 2024.88 38.4061 59.762 71.6787 3.11052 -4.2931 0.186198 17.8125 16.875 12.1875 15.6964 1.46154
169.112 2025.99 38.5676 59.5094 71.6693 2.99137 -4.28517 0.128929 16.875 16.875 12.1875 15.6993 1.38462
169.169 2026.67 38.7328 59.2642 71.6608 2.86462 -4.28433 0.111382 16.875 15.9375 12.1875 15.701 1.38462
169.225 2032.7 38.8925 59.0412 71.6524 2.72822 -4.28079 0.0753349 16.875 16.875 12.1875 15.7166 1.38462
169.281 2030.52 39.0541 58.8037 71.6355 2.60278 -4.28374 0.0685919 16.875 16.875 12.1875 15.711 1.38462
169.337 2026.42 39.2009 58.5588 71.6307 2.44549 -4.27206 0.0991056 16.875 16.875 12.1875 15.7004 1.38462
169.393 2023.07 39.3285 58.3083 71.6122 2.27271 -4.27311 0.133025 16.875 15.9375 12.1875 15.6917 1.38462
169.449 2028.98 39.4361 58.086 71.5977 2.09998 -4.28896 0.128455 16.875 16.875 12.1875 15.707 1.38462
169.506 2029.76 39.546 57.8493 71.5949 1.9115 -4.28629 0.136289 16.875 16.875 12.1875 15.709 1.38462
169.562 2028 39.6492 57.6043 71.5803 1.74558 -4.25754 0.183183 16.875 16.875 12.1875 15.7045 1.38462
169.618 2028.31 39.7518 57.3614 71.5778 1.57129 -4.22644 0.227275 16.875 15.9375 12.1875 15.7053 1.38462
169.674 2030.43 39.8396 57.1411 71.5743 1.38589 -4.22413 0.282941 16.875 16.875 12.1875 15.7107 1.38462
169.73 2027.99 39.9172 56.898 71.5727 1.19464 -4.20341 0.330227 16.875 16.875 12.1875 15.7044 1.38462
169.787 2029.65 39.9849 56.6588 71.5772 1.00461 -4.17848 0.373249 16.875 16.875 12.1875 15.7087 1.38462
169.843 2027.79 40.0289 56.4204 71.5744 0.828807 -4.16351 0.427441 16.875 15.9375 12.1875 15.7039 1.38462
169.899 2031.57 40.0732 56.1991 71.5819 0.669923 -4.15772 0.468539 16.875 16.875 12.1875 15.7137 1.38462
169.955 2029.11 40.102 55.9707 71.5914 0.494111 -4.1255 0.498723 16.875 16.875 12.1875 15.7073 1.38462
170.011 2024.42 40.1299 55.7365 71.6038 0.328091 -4.11332 0.54348 15.9375 16.875 12.1875 15.6952 1.38462
170.067 2024.85 40.1499 55.5009 71.6192 0.184596 -4.08287 0.580463 15.9375 15.9375 12.1875 15.6963 1.30769
170.124 2023.23 40.1438 55.2872 71.6336 0.0328395 -4.09314 0.606309 15.9375 15.9375 13.125 15.6921 1.21429
170.18 2023.31 40.1459 55.0727 71.6491 -0.11485 -4.07759 0.613215 15.9375 16.875 13.125 15.6924 1.28571
170.236 2023.89 40.1361 54.8356 71.6664 -0.265199 -4.07528 0.597625 16.875 16.875 13.125 15.6939 1.28571
170.292 2025.05 40.1214 54.5969 71.6876 -0.411569 -4.05397 0.583147 16.875 16.875 13.125 15.6968 1.28571
