# t dissipation energy Reynolds eta
163.337 2.95775 27.5949 30.6772 1.19671
163.348 2.95843 27.5956 30.6745 1.19664
163.36 2.97104 27.5981 30.6121 1.19537
163.371 2.96571 27.5978 30.6392 1.19591
163.382 2.96157 27.5975 30.6603 1.19633
163.393 2.96132 27.5981 30.6623 1.19635
163.404 2.9614 27.5985 30.6623 1.19634
163.416 2.96191 27.5992 30.6604 1.19629
163.427 2.96247 27.5998 30.6583 1.19623
163.438 2.96291 27.6003 30.6565 1.19619
163.449 2.96342 27.6008 30.6544 1.19614
163.461 2.9639 27.6012 30.6523 1.19609
163.472 2.97466 27.6036 30.5996 1.19501
163.483 2.96599 27.6023 30.6429 1.19588
163.494 2.9659 27.6029 30.644 1.19589
163.506 2.96607 27.6033 30.6436 1.19587
163.517 2.96663 27.6041 30.6415 1.19581
163.528 2.97749 27.6066 30.5883 1.19472
163.539 2.96954 27.6055 30.6281 1.19552
163.551 2.96845 27.6058 30.634 1.19563
163.562 2.96853 27.606 30.6338 1.19562
163.573 2.96892 27.6066 30.6324 1.19558
163.584 2.96942 27.6072 30.6306 1.19553
163.596 2.96988 27.6078 30.6288 1.19549
163.607 2.97065 27.6087 30.6259 1.19541
163.618 2.9746 27.6099 30.6068 1.19501
163.629 2.97237 27.6101 30.6185 1.19524
163.64 2.97251 27.6104 30.6182 1.19522
163.652 2.97289 27.6107 30.6165 1.19518
163.663 2.97365 27.6115 30.6135 1.19511
163.674 2.97412 27.6119 30.6115 1.19506
163.685 2.9748 27.6128 30.6091 1.19499
163.697 2.98995 27.6164 30.5354 1.19348
163.708 2.97856 27.6148 30.5919 1.19461
163.719 2.97739 27.6152 30.5984 1.19473
163.73 2.97749 27.6156 30.5984 1.19472
163.742 2.9778 27.6164 30.5975 1.19469
163.753 2.97826 27.6169 30.5958 1.19464
163.764 2.97884 27.6177 30.5936 1.19459
163.775 2.97932 27.6181 30.5917 1.19454
163.787 2.97984 27.6188 30.5898 1.19449
163.798 2.98212 27.6198 30.5792 1.19426
163.809 2.98108 27.6202 30.585 1.19436
163.82 2.98144 27.6208 30.5838 1.19433
163.831 2.98203 27.6216 30.5816 1.19427
163.843 2.9825 27.6222 30.5798 1.19422
163.854 2.98298 27.6227 30.5779 1.19417
163.865 2.9836 27.6232 30.5754 1.19411
163.876 2.98389 27.6234 30.5741 1.19408
163.888 2.9845 27.624 30.5717 1.19402
163.899 2.98509 27.6249 30.5696 1.19396
163.91 2.98566 27.6256 30.5675 1.1939
163.921 2.98623 27.6264 30.5654 1.19385
163.933 2.98686 27.6271 30.563 1.19378
163.944 2.98748 27.6278 30.5606 1.19372
163.955 2.98812 27.6286 30.5582 1.19366
163.966 2.98872 27.6295 30.5561 1.1936
163.978 2.98945 27.6301 30.5531 1.19353
163.989 2.99015 27.6309 30.5503 1.19346
164 2.99089 27.6318 30.5475 1.19338
164.011 2.99149 27.6325 30.5454 1.19332
164.022 2.99214 27.6335 30.5431 1.19326
164.034 2.99289 27.6345 30.5403 1.19318
164.045 2.9935 27.6352 30.538 1.19312
164.056 2.9941 27.6361 30.5359 1.19306
164.067 2.99454 27.6366 30.5342 1.19302
164.079 2.99507 27.6374 30.5324 1.19296
164.09 2.99546 27.638 30.5311 1.19293
164.101 2.9959 27.6384 30.5294 1.19288
164.112 2.99637 27.6392 30.5278 1.19284
164.124 2.99712 27.6403 30.5252 1.19276
164.135 2.99771 27.6413 30.5233 1.1927
164.146 2.99822 27.6421 30.5216 1.19265
164.157 2.99895 27.6428 30.5187 1.19258
164.169 2.99922 27.6435 30.5181 1.19255
164.18 2.99963 27.6442 30.5168 1.19251
164.191 3.00004 27.6447 30.5152 1.19247
164.202 3.00067 27.6456 30.513 1.19241
164.213 3.00111 27.6463 30.5116 1.19237
164.225 3.00161 27.6471 30.5099 1.19232
164.236 3.00222 27.648 30.5078 1.19225
164.247 3.00255 27.6486 30.5068 1.19222
164.258 3.00301 27.6495 30.5054 1.19218
164.27 3.00357 27.6504 30.5036 1.19212
164.281 3.00387 27.6511 30.5028 1.19209
164.292 3.00413 27.6516 30.5021 1.19206
164.303 3.00457 27.6524 30.5007 1.19202
164.315 3.005 27.6533 30.4994 1.19198
164.326 3.00545 27.654 30.498 1.19193
164.337 3.00573 27.6545 30.4971 1.19191
164.348 3.00623 27.6554 30.4956 1.19186
164.36 3.00671 27.6563 30.4942 1.19181
164.371 3.00713 27.657 30.4928 1.19177
164.382 3.0074 27.6577 30.4922 1.19174
164.393 3.00774 27.6586 30.4914 1.19171
164.404 3.00792 27.6592 30.4912 1.19169
164.416 3.00834 27.66 30.49 1.19165
164.427 3.00866 27.6607 30.4891 1.19162
164.438 3.00904 27.6615 30.4881 1.19158
164.449 3.00941 27.6624 30.4872 1.19154
164.461 3.01261 27.6639 30.4727 1.19123
164.472 3.01031 27.6642 30.4846 1.19145
164.483 3.0105 27.6652 30.4847 1.19143
164.494 3.01081 27.6662 30.4843 1.1914
164.506 3.01115 27.6668 30.4832 1.19137
164.517 3.01134 27.6676 30.4831 1.19135
164.528 3.01152 27.6683 30.4829 1.19133
164.539 3.01188 27.6691 30.482 1.1913
164.551 3.01211 27.6698 30.4817 1.19127
164.562 3.01233 27.6705 30.4814 1.19125
164.573 3.0125 27.6712 30.4812 1.19124
164.584 3.01294 27.672 30.4799 1.19119
164.596 3.01303 27.6729 30.4805 1.19118
164.607 3.01319 27.6739 30.4807 1.19117
164.618 3.01327 27.6743 30.4808 1.19116
164.629 3.01356 27.6751 30.4802 1.19113
164.64 3.01387 27.676 30.4796 1.1911
164.652 3.01398 27.6766 30.4797 1.19109
164.663 3.01402 27.6772 30.4802 1.19109
164.674 3.01486 27.6783 30.4772 1.191
164.685 3.01458 27.679 30.4793 1.19103
164.697 3.01458 27.6795 30.4798 1.19103
164.708 3.01484 27.6802 30.4793 1.19101
164.719 3.01605 27.6811 30.4742 1.19089
164.73 3.01646 27.6815 30.4725 1.19084
164.742 3.0154 27.6821 30.4786 1.19095
164.753 3.01536 27.6826 30.4793 1.19095
164.764 3.01829 27.6839 30.466 1.19066
164.775 3.01602 27.6842 30.4778 1.19089
164.787 3.01657 27.6849 30.4758 1.19083
164.798 3.01595 27.6853 30.4793 1.19089
164.809 3.01608 27.6861 30.4796 1.19088
164.82 3.0163 27.6868 30.4792 1.19086
164.831 3.01652 27.6877 30.4791 1.19084
164.843 3.01692 27.6886 30.4781 1.1908
164.854 3.01717 27.6894 30.4776 1.19077
164.865 3.01718 27.6904 30.4787 1.19077
164.876 3.01741 27.6911 30.4784 1.19075
164.888 3.01737 27.6917 30.4792 1.19075
164.899 3.01746 27.6926 30.4797 1.19075
164.91 3.01764 27.6935 30.4798 1.19073
164.921 3.02755 27.6954 30.432 1.18975
164.933 3.02475 27.696 30.4467 1.19003
164.944 3.01902 27.6958 30.4753 1.19059
164.955 3.01841 27.6964 30.4791 1.19065
164.966 3.01818 27.6971 30.481 1.19067
164.978 3.01811 27.6977 30.482 1.19068
164.989 3.01808 27.6983 30.4828 1.19068
165 3.01817 27.6989 30.4831 1.19068
165.011 3.01821 27.6995 30.4835 1.19067
165.022 3.01838 27.7004 30.4836 1.19066
165.034 3.0185 27.7011 30.4838 1.19064
165.045 3.01849 27.7016 30.4845 1.19064
165.056 3.01838 27.702 30.4855 1.19066
165.067 3.01839 27.7027 30.4861 1.19065
165.079 3.01882 27.7034 30.4847 1.19061
165.09 3.01857 27.704 30.4866 1.19064
165.101 3.01881 27.7047 30.4863 1.19061
165.112 3.0188 27.7054 30.487 1.19061
165.124 3.01876 27.7059 30.4878 1.19062
165.135 3.02554 27.7077 30.4556 1.18995
165.146 3.01988 27.7074 30.4838 1.19051
165.157 3.01959 27.7082 30.4861 1.19054
165.169 3.01957 27.7087 30.4868 1.19054
165.18 3.01982 27.7093 30.4862 1.19051
165.191 3.01972 27.7097 30.4872 1.19052
165.202 3.01895 27.71 30.4914 1.1906
165.213 3.01907 27.7109 30.4918 1.19059
165.225 3.01911 27.7118 30.4925 1.19058
165.236 3.01896 27.7123 30.4939 1.1906
165.247 3.01904 27.7131 30.4944 1.19059
165.258 3.01884 27.7136 30.4958 1.19061
165.27 3.0187 27.7141 30.4971 1.19062
165.281 3.01859 27.7146 30.4982 1.19063
165.292 3.01843 27.7153 30.4997 1.19065
165.303 3.01829 27.7156 30.5009 1.19066
165.315 3.01817 27.7162 30.5021 1.19068
165.326 3.01792 27.7164 30.5036 1.1907
165.337 3.01749 27.7165 30.5059 1.19074
165.348 3.0208 27.718 30.4908 1.19042
165.36 3.0178 27.7181 30.506 1.19071
165.371 3.01741 27.7186 30.5085 1.19075
165.382 3.01719 27.719 30.5101 1.19077
165.393 3.01695 27.7194 30.5118 1.1908
165.404 3.01755 27.7202 30.5096 1.19074
165.416 3.017 27.7206 30.5129 1.19079
165.427 3.01689 27.721 30.5138 1.1908
165.438 3.01678 27.7215 30.5149 1.19081
165.449 3.02065 27.7222 30.4962 1.19043
165.461 3.01689 27.7222 30.5152 1.1908
165.472 3.01638 27.7225 30.5181 1.19085
165.483 3.01815 27.7231 30.5098 1.19068
165.494 3.01642 27.7231 30.5186 1.19085
165.506 3.01744 27.7239 30.5143 1.19075
165.517 3.01533 27.724 30.5251 1.19096
165.528 3.01753 27.7247 30.5147 1.19074
165.539 3.01486 27.7247 30.5282 1.191
